company_id,industry
164889,['Law Practice']
164891,['Law Practice']
164920,"['Marketing & Advertising', 'Advertising Services']"
164930,['Hospitals and Health Care']
164931,['Hospitals and Health Care']
164936,['Non-profit Organizations']
164940,['Construction']
164957,['Hospitals and Health Care']
164987,['Financial Services']
164989,['Manufacturing']
164992,['Information Technology & Services']
165006,['Computer Software']
165022,['Textile Manufacturing']
165024,['Electrical & Electronic Manufacturing']
165029,['Hospitals and Health Care']
165034,['Aviation and Aerospace Component Manufacturing']
165041,['Banking']
165078,['Financial Services']
165109,['Oil and Gas']
165118,['Hospital & Health Care']
165145,['Food and Beverage Services']
165158,"['Entertainment', 'Entertainment Providers']"
165160,['Aviation and Aerospace Component Manufacturing']
165197,['Law Practice']
165207,['Information Technology & Services']
165211,['Aviation and Aerospace Component Manufacturing']
165221,['Hospitals and Health Care']
165222,"['Leisure, Travel & Tourism', 'Travel Arrangements']"
165257,['Consumer Goods']
165286,['Industrial Machinery Manufacturing']
165292,['Hospitals and Health Care']
165294,['Banking']
165295,['Retail']
165299,"['Medical Device', 'Medical Equipment Manufacturing']"
165302,['Hospitality']
165303,"['Hospital & Health Care', 'Hospitals and Health Care']"
165340,['Biotechnology']
165353,['Motor Vehicle Manufacturing']
165364,"['Information Technology & Services', 'IT Services and IT Consulting']"
165380,['Financial Services']
165381,['Utilities']
165383,['Sports']
165404,['Higher Education']
165416,"['Packaging & Containers', 'Packaging and Containers Manufacturing']"
165422,"['Hospital & Health Care', 'Hospitals and Health Care']"
165430,['Industrial Machinery Manufacturing']
165441,['Food and Beverage Manufacturing']
165444,"['Information Technology & Services', 'IT Services and IT Consulting']"
165447,['Manufacturing']
165461,"['Hospital & Health Care', 'Hospitals and Health Care']"
165464,"['Information Technology & Services', 'IT Services and IT Consulting']"
165471,['Law Practice']
165472,['Retail']
165586,['Utilities']
165594,['Non-profit Organizations']
165602,"['Information Technology & Services', 'IT Services and IT Consulting']"
165646,['Manufacturing']
165648,['Semiconductors']
165697,['Retail']
165716,['Medical Equipment Manufacturing']
165719,['Advertising Services']
165725,"['Design', 'Design Services']"
165730,['Cosmetics']
165735,['Construction']
165747,"['Information Technology & Services', 'IT Services and IT Consulting']"
165755,['Computer Software']
165757,"['Staffing & Recruiting', 'Staffing and Recruiting']"
165784,"['Design', 'Design Services']"
165791,['Retail']
165806,['Chemicals']
165819,['Higher Education']
165847,['Higher Education']
165862,"['Hospital & Health Care', 'Hospitals and Health Care']"
165874,['Education Management']
165908,['Insurance']
165918,['Utilities']
165920,['Mental Health Care']
165933,['Utilities']
165938,['Hospital & Health Care']
165944,"['Chemicals', 'Chemical Manufacturing']"
165949,['Software Development']
165957,['Law Practice']
165976,['Publishing']
165978,['Real Estate']
165998,['Semiconductors']
166030,['IT Services and IT Consulting']
166056,['Artists and Writers']
166068,['Higher Education']
166083,['Retail']
166124,"['Staffing & Recruiting', 'Staffing and Recruiting']"
166127,['Facilities Services']
166153,['Furniture and Home Furnishings Manufacturing']
166195,['Retail']
166264,"['Management Consulting', 'Business Consulting and Services']"
166265,['Advertising Services']
166277,['Advertising Services']
166286,['Software Development']
166328,['Computer Software']
166331,['Motor Vehicle Manufacturing']
166339,['Insurance']
166340,['Higher Education']
166360,['Manufacturing']
166364,['Staffing and Recruiting']
166377,['Manufacturing']
166388,['Hospitals and Health Care']
166391,['Management Consulting']
166405,['Human Resources']
166421,['Retail']
166436,['Law Practice']
166471,['Real Estate']
166486,['Financial Services']
166512,['Facilities Services']
166530,['IT Services and IT Consulting']
166551,"['Food Production', 'Food and Beverage Manufacturing']"
166572,['Retail']
166575,['Semiconductor Manufacturing']
166578,['Higher Education']
166583,['Chemicals']
166587,"['Hospital & Health Care', 'Hospitals and Health Care']"
166612,"['Entertainment', 'Entertainment Providers']"
166632,['Higher Education']
166643,['Higher Education']
166658,['Higher Education']
166671,['Higher Education']
166680,['Higher Education']
166690,['Higher Education']
166707,['Insurance']
166714,"['Food & Beverages', 'Food and Beverage Services']"
166716,['Hospitals and Health Care']
166732,['Insurance']
166735,['Government Administration']
166751,['Hospitals and Health Care']
166753,"['Mechanical Or Industrial Engineering', 'Industrial Machinery Manufacturing']"
166767,['Retail']
166772,['Hospitals and Health Care']
166774,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
166796,['Hospitals and Health Care']
166808,['Law Practice']
166811,['Higher Education']
166837,['Machinery Manufacturing']
166839,['Staffing and Recruiting']
166921,['Utilities']
166925,['Broadcast Media']
166939,['Financial Services']
166944,['Law Practice']
166958,['Transportation/Trucking/Railroad']
166967,['Civil Engineering']
166977,['Package/Freight Delivery']
166979,['Chemical Manufacturing']
166996,['Information Technology & Services']
167013,['Wellness and Fitness Services']
167024,['Information Technology & Services']
167027,"['Marketing & Advertising', 'Advertising Services']"
167212,['Entertainment']
167251,['Software Development']
167379,['Computer Software']
167470,['Computer Software']
167557,['Computer Software']
167624,['Internet']
167700,"['Computer Software', 'Software Development']"
167757,"['Staffing & Recruiting', 'Staffing and Recruiting']"
167902,"['Technology, Information and Internet']"
200465,['Retail']
200685,['Information Technology & Services']
200715,"['Hospital & Health Care', 'Hospitals and Health Care']"
201227,['IT Services and IT Consulting']
201351,"['Information Technology & Services', 'IT Services and IT Consulting']"
201562,['Advertising Services']
201778,['Construction']
202002,['Law Practice']
202081,['Staffing and Recruiting']
202140,['Information Technology & Services']
202287,['Machinery']
202443,['Defense and Space Manufacturing']
202625,['Staffing & Recruiting']
202782,['Staffing and Recruiting']
202944,['Information Technology & Services']
203053,['Electrical & Electronic Manufacturing']
203204,['Staffing & Recruiting']
203731,['Information Technology & Services']
204589,['Information Technology & Services']
204715,['Staffing and Recruiting']
204770,['Environmental Services']
204902,['Primary and Secondary Education']
205127,['Staffing & Recruiting']
205431,['Research Services']
205651,['Utilities']
205856,['Law Practice']
206006,['Insurance']
206154,['Business Consulting and Services']
206226,"['Defense & Space', 'Defense and Space Manufacturing']"
206415,['Real Estate']
206535,['Advertising Services']
206587,['Public Relations & Communications']
206637,['Computer and Network Security']
206800,['Information Technology & Services']
206993,['Computer Software']
207070,['Non-profit Organizations']
207350,['Airlines and Aviation']
207624,['Computer and Network Security']
207697,['Staffing & Recruiting']
208544,['Advertising Services']
209004,['Staffing and Recruiting']
209610,"['Mining & Metals', 'Mining']"
209827,['Staffing and Recruiting']
210025,['Law Practice']
210064,"['Management Consulting', 'Business Consulting and Services']"
210234,['Furniture']
211135,['Management Consulting']
211152,['Food Production']
211153,['Government Administration']
211166,['Banking']
211175,['Research Services']
211869,['Staffing & Recruiting']
211981,['Architecture and Planning']
212139,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
212201,['Staffing & Recruiting']
212307,['Chemical Manufacturing']
212405,['IT Services and IT Consulting']
213536,['Staffing and Recruiting']
213591,['Advertising Services']
213743,['IT Services and IT Consulting']
213746,"['Staffing & Recruiting', 'Staffing and Recruiting']"
213862,['Mechanical Or Industrial Engineering']
214189,['Pharmaceutical Manufacturing']
214212,['Banking']
214361,['Information Technology & Services']
214455,['Motor Vehicle Manufacturing']
214557,['IT Services and IT Consulting']
214560,['Mechanical Or Industrial Engineering']
214960,"['Hospital & Health Care', 'Hospitals and Health Care']"
215561,"['Staffing & Recruiting', 'Staffing and Recruiting']"
215929,['Financial Services']
215953,['Hospitals and Health Care']
217032,['Staffing & Recruiting']
217145,['Medical Equipment Manufacturing']
217273,"['Information Technology & Services', 'IT Services and IT Consulting']"
217338,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
217994,['Hospitals and Health Care']
218019,['Education Management']
219009,['Staffing & Recruiting']
219885,['Renewables & Environment']
219963,['Government Administration']
220139,['Retail Luxury Goods and Jewelry']
220205,['Management Consulting']
220336,['Hospitality']
221163,['Printing']
221519,['Management Consulting']
222322,['Retail']
222632,"['Staffing & Recruiting', 'Staffing and Recruiting']"
223003,['Staffing and Recruiting']
223399,['Hospitality']
223659,['Computer Software']
224006,['Information Technology & Services']
224075,"['Staffing & Recruiting', 'Staffing and Recruiting']"
224457,"['Machinery', 'Machinery Manufacturing']"
224935,['IT Services and IT Consulting']
225056,['Staffing & Recruiting']
225239,['Civil Engineering']
225343,['Government Administration']
225521,['Non-profit Organizations']
225942,['Individual and Family Services']
226337,['Business Consulting and Services']
226965,"['Staffing & Recruiting', 'Staffing and Recruiting']"
227647,['Wellness and Fitness Services']
227878,"['Entertainment', 'Entertainment Providers']"
228011,['Staffing and Recruiting']
228071,"['Staffing & Recruiting', 'Staffing and Recruiting']"
228650,"['Staffing & Recruiting', 'Staffing and Recruiting']"
228790,['IT Services and IT Consulting']
229265,['Building Materials']
229433,['Software Development']
229869,['Government Administration']
230000,['Financial Services']
230076,['Non-profit Organizations']
230197,['Media Production']
230282,"['Glass, Ceramics & Concrete', 'Glass, Ceramics and Concrete Manufacturing']"
230463,['Software Development']
230495,['Information Technology & Services']
230598,['Individual & Family Services']
230641,['Information Technology & Services']
230920,['Mining & Metals']
231042,"['Staffing & Recruiting', 'Staffing and Recruiting']"
231383,['Banking']
232381,"['Luxury Goods & Jewelry', 'Retail Luxury Goods and Jewelry']"
232394,"['Staffing & Recruiting', 'Staffing and Recruiting']"
232541,['IT Services and IT Consulting']
232557,"['Defense & Space', 'Defense and Space Manufacturing']"
232761,['Marketing & Advertising']
232839,['Events Services']
233054,"['Information Technology & Services', 'IT Services and IT Consulting']"
233394,['Government Administration']
233779,['Human Resources']
233922,['Staffing and Recruiting']
233954,['Oil and Gas']
234243,['Staffing and Recruiting']
234406,['IT Services and IT Consulting']
234625,['Computer and Network Security']
235340,['Computer Software']
235938,['Motor Vehicle Manufacturing']
236019,['Information Technology & Services']
236235,['Environmental Services']
236688,['Software Development']
236818,['Biotechnology Research']
237403,['Printing']
237658,['Software Development']
237925,['Manufacturing']
239252,['Media Production']
239366,['Staffing and Recruiting']
239724,['Construction']
239879,['Insurance']
239993,['Medical Equipment Manufacturing']
240179,['Telecommunications']
241214,['Staffing & Recruiting']
241309,['Semiconductor Manufacturing']
241762,['Pharmaceuticals']
242230,"['Information Technology & Services', 'IT Services and IT Consulting']"
243711,"['Staffing & Recruiting', 'Staffing and Recruiting']"
243836,['Non-profit Organization Management']
245148,['Packaging & Containers']
245238,"['Information Technology & Services', 'IT Services and IT Consulting']"
245341,['Research Services']
245360,['Motor Vehicle Manufacturing']
246704,['Hospital & Health Care']
247413,['Law Practice']
247429,['Staffing & Recruiting']
248184,"['Staffing & Recruiting', 'Staffing and Recruiting']"
248599,['Insurance']
249004,['Government Administration']
249657,"['Staffing & Recruiting', 'Staffing and Recruiting']"
250099,['Staffing and Recruiting']
250200,['Software Development']
250671,['Food & Beverages']
250774,['Information Technology & Services']
251028,['Pharmaceuticals']
251336,"['Staffing & Recruiting', 'Staffing and Recruiting']"
251337,['Staffing & Recruiting']
251970,['Food & Beverages']
252398,['Financial Services']
252624,['Utilities']
253213,['Wholesale']
253518,['Education Administration Programs']
254060,['Manufacturing']
254975,['Insurance']
254995,['Government Administration']
255406,['Facilities Services']
255522,['Civil Engineering']
255739,['Higher Education']
255751,['Business Consulting and Services']
256109,"['Human Resources', 'Human Resources Services']"
256744,['Entertainment']
258644,['Manufacturing']
259411,['Mental Health Care']
259589,"['Staffing & Recruiting', 'Staffing and Recruiting']"
259718,['Staffing & Recruiting']
259898,['Environmental Services']
260295,"['Staffing & Recruiting', 'Staffing and Recruiting']"
260601,['IT Services and IT Consulting']
260775,['Government Administration']
260776,['Pharmaceuticals']
260781,['Staffing and Recruiting']
261282,['Staffing and Recruiting']
261456,"['Entertainment', 'Entertainment Providers']"
261933,"['Information Technology & Services', 'IT Services and IT Consulting']"
262098,['Motor Vehicle Manufacturing']
263580,['Government Administration']
264017,['Recreational Facilities']
265166,['Financial Services']
265294,['IT Services and IT Consulting']
265314,['Software Development']
265869,"['Hospital & Health Care', 'Hospitals and Health Care']"
266132,['Information Technology & Services']
266375,"['Staffing & Recruiting', 'Staffing and Recruiting']"
266428,['Non-profit Organizations']
266626,['Machinery Manufacturing']
266635,['Hospital & Health Care']
266749,['Hospitals and Health Care']
267430,"['Information Technology & Services', 'IT Services and IT Consulting']"
268123,['Retail']
268278,['Staffing & Recruiting']
268974,['Telecommunications']
269397,['Utilities']
269675,"['Defense & Space', 'Defense and Space Manufacturing']"
269797,['Telecommunications']
270020,['Professional Training & Coaching']
271032,['Insurance']
271422,['Consumer Goods']
272676,['Staffing & Recruiting']
273882,['Staffing and Recruiting']
273949,['Real Estate']
275459,['Real Estate']
276385,['Wellness and Fitness Services']
276501,['Computer and Network Security']
276981,['Software Development']
277579,['Automation Machinery Manufacturing']
277732,['Staffing & Recruiting']
277805,['Marketing & Advertising']
278057,['Financial Services']
278243,['Staffing & Recruiting']
278493,['Banking']
278713,['Law Enforcement']
278880,['Information Technology & Services']
279205,['Government Administration']
279556,['Insurance']
280561,['Law Practice']
280582,['Computer and Network Security']
280603,"['Staffing & Recruiting', 'Staffing and Recruiting']"
280752,['Hospitals and Health Care']
280956,['Information Technology & Services']
280977,['IT Services and IT Consulting']
281351,['Plastics']
281590,['Truck Transportation']
281801,"['Information Technology & Services', 'IT Services and IT Consulting']"
282563,['Construction']
283314,['Motor Vehicle Manufacturing']
283513,['Government Administration']
283555,['Insurance']
283666,['Management Consulting']
283807,['Real Estate']
283871,['Personal Care Product Manufacturing']
284165,['Motor Vehicle Manufacturing']
284382,['Design']
284509,['Government Relations Services']
284898,['Non-profit Organizations']
285027,['Facilities Services']
285650,['Human Resources Services']
285809,['Construction']
285852,['Translation & Localization']
286379,['Financial Services']
286607,['Airlines and Aviation']
286681,['Financial Services']
287711,['Hospitality']
288703,['Hospital & Health Care']
289310,['Airlines and Aviation']
289597,['Law Practice']
289663,['Research']
289841,['Financial Services']
290010,['Human Resources Services']
290463,['Government Administration']
290493,['Mechanical Or Industrial Engineering']
290660,['Utilities']
290727,['Computer Software']
290915,['Hospitals and Health Care']
291044,['Retail']
291451,['Biotechnology Research']
293703,['IT Services and IT Consulting']
293819,['Retail Luxury Goods and Jewelry']
294125,"['Computer Software', 'Software Development']"
294374,"['Technology, Information and Internet']"
294483,['Utilities']
294502,['Staffing & Recruiting']
295604,"['Food & Beverages', 'Food and Beverage Services']"
295644,['Real Estate']
296193,['Insurance']
297406,['IT Services and IT Consulting']
297505,['Industrial Machinery Manufacturing']
298190,['Computer Software']
298409,"['Staffing & Recruiting', 'Staffing and Recruiting']"
298459,['Hospitals and Health Care']
298797,['Biotechnology Research']
299305,['Staffing & Recruiting']
299849,['Information Technology & Services']
300543,['Facilities Services']
300828,['Hospital & Health Care']
301071,['Biotechnology Research']
301215,['Legislative Office']
301266,['Real Estate']
302387,['Management Consulting']
302777,['Retail']
303109,['Food and Beverage Services']
303615,['Real Estate']
304421,['Government Administration']
304493,['Staffing & Recruiting']
305287,['Industrial Machinery Manufacturing']
305695,['IT Services and IT Consulting']
305895,['Medical Device']
306075,['Telecommunications']
306342,['Software Development']
306479,['Staffing and Recruiting']
306672,['Information Technology & Services']
307079,"['Marketing & Advertising', 'Advertising Services']"
307460,['Transportation/Trucking/Railroad']
307494,"['Security & Investigations', 'Security and Investigations']"
307513,['Food & Beverages']
307886,['Renewables & Environment']
308135,['Staffing & Recruiting']
308409,['Government Administration']
309694,['Software Development']
310015,"['Staffing & Recruiting', 'Staffing and Recruiting']"
310140,['Dairy']
311835,['Information Technology & Services']
311841,"['Hospital & Health Care', 'Hospitals and Health Care']"
312490,['E-Learning Providers']
313431,['Financial Services']
313558,['Real Estate']
313823,['Aviation & Aerospace']
314350,"['Computer Software', 'Software Development']"
314772,['Non-profit Organization Management']
315817,['Environmental Services']
316277,['Education Administration Programs']
316322,['Staffing and Recruiting']
316458,['Staffing & Recruiting']
316602,['Non-profit Organizations']
316610,['Medical Device']
316913,['Higher Education']
316938,['Machinery']
316964,['IT Services and IT Consulting']
317329,['Construction']
318540,"['Biotechnology', 'Biotechnology Research']"
318785,['Automotive']
319203,['Food & Beverages']
319937,['Law Practice']
319995,['Insurance']
320132,"['Information Technology & Services', 'IT Services and IT Consulting']"
321125,['Staffing and Recruiting']
321400,['Financial Services']
321712,['Information Technology & Services']
321795,['Construction']
321986,"['Building Materials', 'Wholesale Building Materials']"
323296,['Staffing and Recruiting']
323887,['Staffing & Recruiting']
324276,['Retail']
324604,['Pharmaceutical Manufacturing']
324747,['Hospitals and Health Care']
325032,['Mining & Metals']
327412,['Market Research']
327513,['Food and Beverage Manufacturing']
329266,['Construction']
329384,['Information Technology & Services']
329442,['Food and Beverage Manufacturing']
331239,['Real Estate']
331504,['Software Development']
331509,"['Staffing & Recruiting', 'Staffing and Recruiting']"
331670,['Financial Services']
331921,['Non-profit Organizations']
332139,"['Information Technology & Services', 'IT Services and IT Consulting']"
332180,['Software Development']
332596,"['Appliances, Electrical, and Electronics Manufacturing']"
333323,['Biotechnology']
333785,['Staffing & Recruiting']
334135,['Wellness and Fitness Services']
334506,['IT Services and IT Consulting']
334661,['Computer Software']
334738,['Human Resources Services']
335297,['Retail']
336165,['Staffing and Recruiting']
336380,['Electrical & Electronic Manufacturing']
337132,['Staffing & Recruiting']
337476,['Information Technology & Services']
340377,['Security & Investigations']
342607,['Staffing and Recruiting']
343453,['Public Policy']
344299,['Information Technology & Services']
344707,"['Cosmetics', 'Personal Care Product Manufacturing']"
344890,['Telecommunications']
345295,['Retail']
345564,"['Information Technology & Services', 'IT Services and IT Consulting']"
346080,['Real Estate']
347410,"['Broadcast Media', 'Broadcast Media Production and Distribution']"
347466,"['Information Technology & Services', 'IT Services and IT Consulting']"
347678,['Staffing and Recruiting']
347685,"['Hospital & Health Care', 'Hospitals and Health Care']"
348709,"['Food & Beverages', 'Food and Beverage Services']"
348981,['Staffing & Recruiting']
349014,['Food Production']
349016,['Insurance']
349297,"['Computer Software', 'Software Development']"
349545,['Construction']
349579,['Individual and Family Services']
349612,['Construction']
352051,['Plastics']
352217,['Information Technology & Services']
352246,['Government Administration']
352558,['Financial Services']
352894,['Truck Transportation']
352970,['Food & Beverages']
353512,['Hospitals and Health Care']
353808,['Education Administration Programs']
354575,['Mechanical Or Industrial Engineering']
354870,['Staffing & Recruiting']
355600,['Printing Services']
355678,['Machinery']
355850,['Airlines and Aviation']
356044,['Hospitals and Health Care']
356254,['Software Development']
357142,['Machinery']
357168,"['Hospital & Health Care', 'Hospitals and Health Care']"
357287,['Law Enforcement']
357807,['Real Estate']
358102,['Staffing & Recruiting']
359901,['Information Technology & Services']
359985,['Banking']
360308,['Industrial Machinery Manufacturing']
362178,['Management Consulting']
362181,['Real Estate']
363277,['Non-profit Organizations']
365335,['IT Services and IT Consulting']
365785,['Marketing & Advertising']
365913,['Design Services']
366025,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
366351,['Staffing and Recruiting']
366469,['Hospital & Health Care']
367977,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
368844,"['Chemicals', 'Chemical Manufacturing']"
368900,['Staffing & Recruiting']
370509,['Construction']
370728,['Mental Health Care']
371180,['Mental Health Care']
371545,['Medical Equipment Manufacturing']
371641,['Truck Transportation']
372915,['IT Services and IT Consulting']
373136,['Staffing and Recruiting']
373159,['IT Services and IT Consulting']
373399,"['Renewables & Environment', 'Renewable Energy Semiconductor Manufacturing']"
373560,['Advertising Services']
373568,"['Staffing & Recruiting', 'Staffing and Recruiting']"
373873,['IT Services and IT Consulting']
374632,['Insurance']
374699,['Government Administration']
374950,['Entertainment Providers']
375185,['Software Development']
375293,['Staffing & Recruiting']
375438,['Information Technology & Services']
377075,['Pharmaceutical Manufacturing']
377671,['Accounting']
378234,"['Machinery', 'Machinery Manufacturing']"
379207,['Construction']
379775,['Financial Services']
379921,['Events Services']
380752,['Construction']
380818,['Individual & Family Services']
382463,['IT Services and IT Consulting']
382511,['Staffing and Recruiting']
383000,['Consumer Services']
383069,['IT Services and IT Consulting']
383161,['Banking']
383208,['Machinery Manufacturing']
383369,"['Staffing & Recruiting', 'Staffing and Recruiting']"
384331,['Non-profit Organizations']
384440,['Market Research']
384676,['Pharmaceuticals']
384819,['Research Services']
385010,['Government Administration']
385662,['Human Resources Services']
388480,"['Staffing & Recruiting', 'Staffing and Recruiting']"
388861,['Insurance']
389481,['Mechanical Or Industrial Engineering']
389561,['Advertising Services']
389597,['Management Consulting']
390599,['Packaging & Containers']
391029,['Computer Games']
391473,['Industrial Machinery Manufacturing']
392569,['Online Media']
392894,['Law Practice']
394497,['Biotechnology Research']
394898,['Hospitals and Health Care']
395737,['Construction']
395901,['IT Services and IT Consulting']
397181,['Computer Software']
398606,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
398782,['Entertainment Providers']
399351,['Software Development']
400528,['Computer Software']
401288,['Motor Vehicle Manufacturing']
403409,['Construction']
403646,['Online Audio and Video Media']
403839,['Manufacturing']
403861,['Staffing and Recruiting']
406004,['Machinery']
406084,['Renewable Energy Semiconductor Manufacturing']
406315,['Advertising Services']
406934,['Banking']
407222,['Computer and Network Security']
407589,['Manufacturing']
407656,['Hospital & Health Care']
407658,['Truck Transportation']
407724,['Staffing & Recruiting']
408027,['Environmental Services']
408056,['Design Services']
408211,['Non-profit Organization Management']
408636,['Staffing & Recruiting']
410150,['Personal Care Product Manufacturing']
410499,['Retail']
410756,"['Biotechnology', 'Biotechnology Research']"
411679,['IT Services and IT Consulting']
411814,['Individual & Family Services']
413275,"['Staffing & Recruiting', 'Staffing and Recruiting']"
413341,['Software Development']
413356,['Law Practice']
413796,"['Staffing & Recruiting', 'Staffing and Recruiting']"
414015,['Insurance']
414551,['Information Technology & Services']
415064,['Machinery Manufacturing']
415552,['Hospitality']
416515,['Mining']
416541,['Food & Beverages']
416796,['Computer & Network Security']
416904,"['Staffing & Recruiting', 'Staffing and Recruiting']"
417618,"['Information Technology & Services', 'IT Services and IT Consulting']"
418095,['Software Development']
418440,['Civil Engineering']
418451,['Insurance']
421728,['Building Materials']
422503,['Construction']
423483,['Computer Software']
424952,['Real Estate']
425066,['Financial Services']
425698,"['Staffing & Recruiting', 'Staffing and Recruiting']"
425984,['Individual & Family Services']
426040,['Hospitals and Health Care']
426121,['Staffing & Recruiting']
426253,['Software Development']
426388,['Oil and Gas']
427392,['Hospitals and Health Care']
427415,['Utilities']
427460,['Human Resources Services']
427556,['Consumer Services']
428258,['Oil & Energy']
431631,['Advertising Services']
432241,['Staffing & Recruiting']
433995,['Hospitals and Health Care']
434092,['Retail']
434598,['Financial Services']
435219,"['Museums, Historical Sites, and Zoos']"
436009,['Business Consulting and Services']
436163,['Information Technology & Services']
436931,"['Apparel & Fashion', 'Retail Apparel and Fashion']"
437225,['Retail']
437636,['Construction']
438121,['Medical Device']
438278,['Insurance']
439556,['Non-profit Organizations']
439853,['Automotive']
440078,['Government Administration']
440105,"['Health, Wellness & Fitness']"
440288,['Staffing & Recruiting']
440542,"['Staffing & Recruiting', 'Staffing and Recruiting']"
441947,['Human Resources']
442167,['Architecture and Planning']
443391,['IT Services and IT Consulting']
443738,['Software Development']
444038,"['Staffing & Recruiting', 'Staffing and Recruiting']"
444599,['Hospital & Health Care']
444704,['Construction']
444741,['Hospitals and Health Care']
444905,['Staffing & Recruiting']
447530,['Non-profit Organization Management']
447979,['Spectator Sports']
448814,['Utilities']
449593,['Staffing & Recruiting']
450185,['Non-profit Organizations']
450279,['Food Production']
450323,"['Staffing & Recruiting', 'Staffing and Recruiting']"
450985,['Non-profit Organization Management']
451202,['Medical Equipment Manufacturing']
451961,"['Staffing & Recruiting', 'Staffing and Recruiting']"
452426,['Mental Health Care']
453726,['Hospitals and Health Care']
455602,['Electrical & Electronic Manufacturing']
455780,['Construction']
455961,['Environmental Services']
456189,['Information Technology & Services']
456476,['Advertising Services']
456929,['IT Services and IT Consulting']
457886,['Software Development']
458381,['Hospitals and Health Care']
458871,['Advertising Services']
459969,['Utilities']
460139,['Hospitals and Health Care']
461301,['Real Estate']
461332,['Construction']
461365,"['Hospital & Health Care', 'Hospitals and Health Care']"
461767,['Government Administration']
461894,['Software Development']
461978,['IT Services and IT Consulting']
462369,['Civil Engineering']
462399,['Printing Services']
462487,['Computer Software']
462543,['Facilities Services']
462552,['Semiconductor Manufacturing']
462732,['Civil Engineering']
462781,['Entertainment Providers']
463082,['Hospitality']
463946,['Real Estate']
464196,['Performing Arts']
464757,['Travel Arrangements']
464772,['Information Technology & Services']
465010,['Management Consulting']
466204,['Financial Services']
466640,['Software Development']
466832,['Hospitals and Health Care']
467038,['Information Technology & Services']
467147,['Retail Apparel and Fashion']
467195,['Staffing and Recruiting']
467792,['Non-profit Organizations']
468160,['Advertising Services']
468782,"['Civil Engineering', 'IT Services and IT Consulting']"
469487,['Airlines and Aviation']
469945,['Wholesale']
470631,['IT Services and IT Consulting']
471011,['Architecture & Planning']
471086,['Financial Services']
471174,['Hospitals and Health Care']
472706,['Mental Health Care']
474085,['Law Practice']
474104,['Furniture and Home Furnishings Manufacturing']
474443,['Automation Machinery Manufacturing']
474854,['Non-profit Organizations']
475428,['Higher Education']
476248,['Financial Services']
476988,['Construction']
477012,['Information Technology & Services']
477843,['IT Services and IT Consulting']
478025,['Civil Engineering']
479080,['Truck Transportation']
479154,['Staffing & Recruiting']
479378,['Pharmaceuticals']
479939,"['Staffing & Recruiting', 'Staffing and Recruiting']"
481862,['Facilities Services']
481873,['Farming']
481931,['Management Consulting']
482238,['Accounting']
482272,['Information Technology & Services']
483347,['Banking']
483961,['Manufacturing']
484002,['Marketing & Advertising']
484413,['Medical Equipment Manufacturing']
484518,['Law Practice']
484735,['Pharmaceuticals']
485407,"['Education Management', 'Education Administration Programs']"
485573,['Real Estate']
485892,['Information Technology & Services']
487174,['Automotive']
487402,['Advertising Services']
487710,['Primary/Secondary Education']
488281,"['Staffing & Recruiting', 'Staffing and Recruiting']"
489783,['IT Services and IT Consulting']
490432,"['Information Technology & Services', 'IT Services and IT Consulting']"
490595,['Cosmetics']
491089,['Renewable Energy Semiconductor Manufacturing']
491205,['Information Technology & Services']
491378,['Government Administration']
491462,['Defense and Space Manufacturing']
492307,['Banking']
492566,['Transportation/Trucking/Railroad']
493046,['Education Management']
493341,"['Computer Software', 'Software Development']"
493453,['Real Estate']
495198,['Musicians']
495856,"['Design', 'Design Services']"
496899,['Management Consulting']
496934,['Hospital & Health Care']
497017,['Financial Services']
497248,['Staffing & Recruiting']
497515,['Food & Beverages']
501073,"['Education Management', 'Education Administration Programs']"
502124,['Retail Luxury Goods and Jewelry']
502882,['Human Resources']
502982,['Retail Apparel and Fashion']
503712,['Information Technology & Services']
503757,['Insurance']
506275,['Staffing and Recruiting']
508963,['Environmental Services']
510681,['Real Estate']
510951,['Staffing & Recruiting']
510987,['Advertising Services']
511863,['Primary and Secondary Education']
513036,['Design Services']
513873,['Management Consulting']
514223,['Machinery Manufacturing']
514718,['Financial Services']
515401,['Software Development']
517064,['Individual and Family Services']
517387,['Non-profit Organizations']
521122,['Staffing & Recruiting']
521134,"['Information Technology & Services', 'IT Services and IT Consulting']"
521160,['Mental Health Care']
521453,['Paper and Forest Product Manufacturing']
521948,['Manufacturing']
522154,['IT Services and IT Consulting']
522411,['Law Practice']
522560,['Wholesale']
523382,"['Chemicals', 'Chemical Manufacturing']"
525358,['IT Services and IT Consulting']
525424,['Computer Software']
526319,['Beverage Manufacturing']
526607,['Machinery Manufacturing']
527081,['Non-profit Organization Management']
528217,['Aviation & Aerospace']
528422,['Individual & Family Services']
528424,['Events Services']
529548,['Staffing & Recruiting']
530962,['Telecommunications']
531400,['Architecture & Planning']
532050,['Real Estate']
532220,['Staffing & Recruiting']
533498,['Farming']
533823,['Government Administration']
534006,['Wholesale']
534521,['Law Practice']
535838,['Staffing & Recruiting']
536414,['Software Development']
536872,['Business Consulting and Services']
