company_id,employee_count,follower_count,time_recorded
2952162,94,1489,2023-08-23 22:36:33.000000000
92229,22,8125,2023-08-23 22:36:33.000000000
56833,1493,87016,2023-08-23 22:36:33.000000000
24999265,106,3280,2023-08-23 22:36:33.000000000
5275,24323,565003,2023-08-23 22:36:33.000000000
31346550,127,31107,2023-08-23 22:36:33.000000000
3887035,122,10474,2023-08-23 22:36:33.000000000
74906914,47,44081,2023-08-23 22:36:33.000000000
50215,6858,291444,2023-08-23 22:36:33.000000000
27207386,21,51221,2023-08-23 22:36:33.000000000
4828495,721,41847,2023-08-23 22:36:33.000000000
10309372,71,59236,2023-08-23 22:37:22.000000000
2670623,14,1834,2023-08-23 22:37:22.000000000
11229,4764,633716,2023-08-23 22:37:22.000000000
5235,12457,2147997,2023-08-23 22:37:22.000000000
3123217,128,180630,2023-08-23 22:37:22.000000000
2503130,1363,85969,2023-08-23 22:37:22.000000000
3860052,2,41,2023-08-23 22:37:22.000000000
27152943,21,803,2023-08-23 22:37:22.000000000
620532,408,5170,2023-08-23 22:37:22.000000000
87599,322,18917,2023-08-23 22:37:22.000000000
80474367,2,713,2023-08-23 22:37:22.000000000
55546,222,5261,2023-08-23 22:37:22.000000000
3714038,67,3332,2023-08-23 22:37:22.000000000
107265,277,1248,2023-08-23 22:37:22.000000000
16198955,297,4152,2023-08-23 22:37:22.000000000
210064,137255,3184307,2023-08-23 22:37:22.000000000
10599076,297,93998,2023-08-23 22:37:22.000000000
37914,1643,62739,2023-08-23 22:37:22.000000000
2691463,340,104766,2023-08-23 22:37:22.000000000
20468,432,24571,2023-08-23 22:37:22.000000000
2532635,127,91443,2023-08-23 22:37:22.000000000
2721914,1163,47201,2023-08-23 22:38:10.000000000
18622011,68,18666,2023-08-23 22:38:10.000000000
731128,271,157781,2023-08-23 22:38:10.000000000
52119,32,25243,2023-08-23 22:38:10.000000000
47238,764,11976,2023-08-23 22:38:10.000000000
33264,1501,40895,2023-08-23 22:38:10.000000000
1379054,124,1025,2023-08-23 22:38:10.000000000
3598625,299,10192,2023-08-23 22:38:10.000000000
16388,3023,436269,2023-08-23 22:38:10.000000000
3476,10095,3374586,2023-08-23 22:38:10.000000000
90198358,576,31066,2023-08-23 22:38:10.000000000
1805509,313,14525,2023-08-23 22:38:10.000000000
15231695,18,3261,2023-08-23 22:38:10.000000000
1903333,50,1666,2023-08-23 22:38:10.000000000
3817445,74,412,2023-08-23 22:38:10.000000000
8047188,77,18583,2023-08-23 22:38:10.000000000
2474662,1122,554242,2023-08-23 22:38:10.000000000
809218,1322,12549,2023-08-23 22:38:10.000000000
4787,13092,1304489,2023-08-23 22:38:10.000000000
18102043,42554,78886,2023-08-23 22:38:10.000000000
6967,1257,47800,2023-08-23 22:38:10.000000000
162528,3146,224765,2023-08-23 22:38:58.000000000
11294318,2,2642,2023-08-23 22:38:58.000000000
1267359,534,3335,2023-08-23 22:38:58.000000000
164766,726,340700,2023-08-23 22:38:58.000000000
70461533,4,6644,2023-08-23 22:38:58.000000000
206415,380,1688,2023-08-23 22:38:58.000000000
2842,18705,364115,2023-08-23 22:38:58.000000000
9211944,70,30786,2023-08-23 22:38:58.000000000
1613038,59,71217,2023-08-23 22:38:58.000000000
2344502,382,23110,2023-08-23 22:38:58.000000000
9070,10100,108772,2023-08-23 22:38:58.000000000
80137739,14,6335,2023-08-23 22:38:58.000000000
3304338,59,511,2023-08-23 22:38:58.000000000
11229,4764,633717,2023-08-23 22:38:58.000000000
54133543,49,8679,2023-08-23 22:38:58.000000000
15405878,10,47,2023-08-23 22:38:58.000000000
166572,27561,411576,2023-08-23 22:38:58.000000000
19076380,27,27285,2023-08-23 22:38:58.000000000
9667,4573,35306,2023-08-23 22:38:58.000000000
9999119,87,6281,2023-08-23 22:38:58.000000000
22803,2749,56323,2023-08-23 22:39:47.000000000
53438162,7,639,2023-08-23 22:39:47.000000000
4023852,42,5674,2023-08-23 22:39:47.000000000
10599076,297,93999,2023-08-23 22:39:47.000000000
797698,117,2897,2023-08-23 22:39:47.000000000
9201883,152,58590,2023-08-23 22:39:47.000000000
1681,32197,2609789,2023-08-23 22:39:47.000000000
2908367,1750,164709,2023-08-23 22:39:47.000000000
4787,13092,1304490,2023-08-23 22:39:47.000000000
166340,9985,273660,2023-08-23 22:39:47.000000000
4030966,167,4634,2023-08-23 22:39:47.000000000
24642,140,9275,2023-08-23 22:39:47.000000000
79816265,128,25221,2023-08-23 22:39:47.000000000
1230582,225,3830,2023-08-23 22:39:47.000000000
11056,13096,1712106,2023-08-23 22:39:47.000000000
27283627,69,3665,2023-08-23 22:39:47.000000000
18421460,11,101,2023-08-23 22:39:47.000000000
10891993,24,116,2023-08-23 22:39:47.000000000
10140364,36,46709,2023-08-23 22:40:36.000000000
6186466,2441,14950,2023-08-23 22:40:36.000000000
201351,10987,571493,2023-08-23 22:40:36.000000000
6645155,28,338,2023-08-23 22:40:36.000000000
11229,4764,633719,2023-08-23 22:40:36.000000000
1582517,46,7139,2023-08-23 22:40:36.000000000
2713586,875,86880,2023-08-23 22:40:36.000000000
71138158,74,8160,2023-08-23 22:40:36.000000000
450323,80,142272,2023-08-23 22:40:36.000000000
1779663,37,4790,2023-08-23 22:40:36.000000000
10801655,23951,537163,2023-08-23 22:40:36.000000000
156075,489,4470,2023-08-23 22:40:36.000000000
2114711,16,22854,2023-08-23 22:40:36.000000000
3043632,67,1284,2023-08-23 22:40:36.000000000
83485822,10,16882,2023-08-23 22:40:36.000000000
4787,13092,1304491,2023-08-23 22:40:36.000000000
12904366,18,2106,2023-08-23 22:40:36.000000000
1681,32197,2609793,2023-08-23 22:40:36.000000000
3045437,916,100418,2023-08-23 22:40:36.000000000
2397781,40,593,2023-08-23 22:40:36.000000000
93306581,16,548,2023-08-23 22:40:36.000000000
14606618,64,59387,2023-08-23 22:41:24.000000000
452426,1552,21706,2023-08-23 22:41:24.000000000
5235,12457,2148003,2023-08-23 22:41:24.000000000
86813252,96901,3348128,2023-08-23 22:41:24.000000000
164708,2936,178450,2023-08-23 22:41:24.000000000
565927,470,10067,2023-08-23 22:41:24.000000000
2531104,238,115446,2023-08-23 22:41:24.000000000
11056,13096,1712113,2023-08-23 22:41:24.000000000
2307,9644,1414897,2023-08-23 22:41:24.000000000
375293,113,45667,2023-08-23 22:41:24.000000000
465010,28,1122,2023-08-23 22:41:24.000000000
85691,141,2732,2023-08-23 22:41:24.000000000
14651,529,176767,2023-08-23 22:41:24.000000000
86694680,1954,227733,2023-08-23 22:41:24.000000000
2819,3384,264487,2023-08-23 22:41:24.000000000
531400,56,1053,2023-08-23 22:41:24.000000000
37207749,1734,11334,2023-08-23 22:41:24.000000000
25071399,14,248,2023-08-23 22:41:24.000000000
7260,1200,196448,2023-08-23 22:41:24.000000000
462487,53,1874,2023-08-23 22:41:24.000000000
1396879,431,4976,2023-08-23 22:41:24.000000000
1681,32197,2609795,2023-08-23 22:42:12.000000000
1410451,213,42734,2023-08-23 22:42:12.000000000
1215629,450,184862,2023-08-23 22:42:12.000000000
1759010,97,43036,2023-08-23 22:42:12.000000000
4433,3297,586813,2023-08-23 22:42:12.000000000
18097379,837,24466,2023-08-23 22:42:12.000000000
67183490,19,2874,2023-08-23 22:42:12.000000000
1984030,222,23349,2023-08-23 22:42:12.000000000
25461,585,252559,2023-08-23 22:42:12.000000000
66436,340,30013,2023-08-23 22:42:12.000000000
3825965,311,23416,2023-08-23 22:42:12.000000000
340377,65,1747,2023-08-23 22:42:12.000000000
14562893,3002,294516,2023-08-23 22:42:12.000000000
1373,52371,947461,2023-08-23 22:42:12.000000000
146782,121,101475,2023-08-23 22:42:12.000000000
79011799,26,31152,2023-08-23 22:42:12.000000000
33125878,118,35615,2023-08-23 22:42:12.000000000
10612451,37,13192,2023-08-23 22:42:12.000000000
224006,6039,1475414,2023-08-23 22:42:12.000000000
11243687,131,26551,2023-08-23 22:42:12.000000000
1681,32197,2609798,2023-08-23 22:42:12.000000000
1756,234109,5294206,2023-08-23 22:42:12.000000000
11133123,836,123819,2023-08-23 22:43:01.000000000
13275448,166,7844,2023-08-23 22:43:01.000000000
2393241,35,35522,2023-08-23 22:43:01.000000000
254975,280,3209,2023-08-23 22:43:01.000000000
24775193,109,6990,2023-08-23 22:43:01.000000000
89143472,2,4,2023-08-23 22:43:01.000000000
11229,4764,633720,2023-08-23 22:43:01.000000000
13271269,77,11691,2023-08-23 22:43:01.000000000
80976980,39,16249,2023-08-23 22:43:01.000000000
5214874,11,168,2023-08-23 22:43:01.000000000
2214751,51,2307,2023-08-23 22:43:01.000000000
11506900,617,26688,2023-08-23 22:43:01.000000000
25715,1283,25600,2023-08-23 22:43:01.000000000
19902,77,18668,2023-08-23 22:43:01.000000000
2474662,1122,554245,2023-08-23 22:43:01.000000000
4674,17957,138192,2023-08-23 22:43:01.000000000
10287094,9,1070,2023-08-23 22:43:01.000000000
16124699,7,249,2023-08-23 22:43:01.000000000
61400,532,10497,2023-08-23 22:43:01.000000000
10592265,188,1982,2023-08-23 22:43:01.000000000
3789,55806,1297460,2023-08-23 22:43:01.000000000
1975865,107,37212,2023-08-23 22:43:01.000000000
18802934,47,6236,2023-08-23 22:43:49.000000000
388480,1235,118555,2023-08-23 22:43:49.000000000
14336,2623,38434,2023-08-23 22:43:49.000000000
331509,202,50107,2023-08-23 22:43:49.000000000
11056,13096,1712117,2023-08-23 22:43:49.000000000
35475885,118,71949,2023-08-23 22:43:49.000000000
79140061,15,985,2023-08-23 22:43:49.000000000
13268908,1837,388268,2023-08-23 22:43:49.000000000
3956151,11,205,2023-08-23 22:43:49.000000000
12158,224,58505,2023-08-23 22:43:49.000000000
164920,2821,81775,2023-08-23 22:43:49.000000000
3543707,66,799,2023-08-23 22:43:49.000000000
50861,607,99285,2023-08-23 22:43:49.000000000
933942,344,17343,2023-08-23 22:43:49.000000000
164376,6541,304819,2023-08-23 22:43:49.000000000
23381991,5,41,2023-08-23 22:43:49.000000000
65447738,13,1265,2023-08-23 22:43:49.000000000
3887035,122,10474,2023-08-23 22:43:49.000000000
2532635,127,91442,2023-08-23 22:43:49.000000000
74907162,99,91,2023-08-23 22:43:49.000000000
19114904,49,3610,2023-08-23 22:43:49.000000000
165464,4886,309482,2023-08-23 22:44:37.000000000
63757,494,5936,2023-08-23 22:44:37.000000000
53388446,398,3520,2023-08-23 22:44:37.000000000
2503130,1363,85971,2023-08-23 22:44:37.000000000
95675928,23,3576,2023-08-23 22:44:37.000000000
60577,82,7697,2023-08-23 22:44:37.000000000
69126564,4,981,2023-08-23 22:44:37.000000000
5973,5584,188277,2023-08-23 22:44:37.000000000
3797960,159,22961,2023-08-23 22:44:37.000000000
2781211,32,115,2023-08-23 22:44:37.000000000
27207386,21,51221,2023-08-23 22:44:37.000000000
648141,334,11044,2023-08-23 22:44:37.000000000
3607929,450,36999,2023-08-23 22:44:37.000000000
2908367,1750,164711,2023-08-23 22:44:37.000000000
72130268,2,24304,2023-08-23 22:44:37.000000000
3598625,299,10192,2023-08-23 22:44:37.000000000
923923,84,122219,2023-08-23 22:44:37.000000000
14377562,857,120799,2023-08-23 22:44:37.000000000
743843,85,89225,2023-08-23 22:44:37.000000000
90443935,1,217,2023-08-23 22:44:37.000000000
2474662,1122,554245,2023-08-23 22:44:37.000000000
25461,585,252560,2023-08-23 22:45:26.000000000
15716973,48,495,2023-08-23 22:45:26.000000000
18045394,103,30867,2023-08-23 22:45:26.000000000
31069139,78,11806,2023-08-23 22:45:26.000000000
28125525,18,401,2023-08-23 22:45:26.000000000
11187415,28,17362,2023-08-23 22:45:26.000000000
1158192,107,17863,2023-08-23 22:45:26.000000000
9025,20022,39297,2023-08-23 22:45:26.000000000
16114128,3,186,2023-08-23 22:45:26.000000000
11294318,2,2642,2023-08-23 22:45:26.000000000
80041434,6,506,2023-08-23 22:45:26.000000000
1766119,15,1688,2023-08-23 22:45:26.000000000
3741,16494,1390143,2023-08-23 22:45:26.000000000
2721914,1163,47202,2023-08-23 22:45:26.000000000
14030408,6,4894,2023-08-23 22:45:26.000000000
49025,514,19272,2023-08-23 22:45:26.000000000
90198358,576,31066,2023-08-23 22:45:26.000000000
1805509,313,14525,2023-08-23 22:45:26.000000000
11056,13096,1712124,2023-08-23 22:45:26.000000000
79474163,9,83,2023-08-23 22:45:26.000000000
334661,33,1942,2023-08-23 22:45:26.000000000
2794879,55,11684,2023-08-23 22:45:26.000000000
1194847,383,1519,2023-08-23 22:46:15.000000000
2468875,220,43983,2023-08-23 22:46:15.000000000
69234316,6055,65679,2023-08-23 22:46:15.000000000
521122,543,193272,2023-08-23 22:46:15.000000000
1763822,18,18,2023-08-23 22:46:15.000000000
35513424,173,487306,2023-08-23 22:46:15.000000000
33264,1501,40895,2023-08-23 22:46:15.000000000
1267359,534,3335,2023-08-23 22:46:15.000000000
42763316,2,523,2023-08-23 22:46:15.000000000
26792,745,35821,2023-08-23 22:46:15.000000000
5234457,122,73931,2023-08-23 22:46:15.000000000
97696,20,537,2023-08-23 22:46:15.000000000
164376,6541,304819,2023-08-23 22:46:15.000000000
1486134,797,10067,2023-08-23 22:46:15.000000000
11243687,131,26551,2023-08-23 22:46:15.000000000
1759010,97,43036,2023-08-23 22:46:15.000000000
8211,68212,246149,2023-08-23 22:46:15.000000000
6627430,15,320,2023-08-23 22:46:15.000000000
3711385,228,3344,2023-08-23 22:46:15.000000000
14113,811,47180,2023-08-23 22:46:15.000000000
84813880,19,1103,2023-08-23 22:46:15.000000000
19520,2598,184366,2023-08-23 22:46:15.000000000
165464,4886,309483,2023-08-23 22:47:04.000000000
670462,280,33089,2023-08-23 22:47:04.000000000
10500736,25,122,2023-08-23 22:47:04.000000000
166572,27561,411577,2023-08-23 22:47:04.000000000
11301702,36,1882,2023-08-23 22:47:04.000000000
28178724,4,136,2023-08-23 22:47:04.000000000
20167,809,20889,2023-08-23 22:47:04.000000000
34704,5413,27171,2023-08-23 22:47:04.000000000
19540,11563,42180,2023-08-23 22:47:04.000000000
218019,1182,6697,2023-08-23 22:47:04.000000000
15283,14233,140328,2023-08-23 22:47:04.000000000
9201883,152,58590,2023-08-23 22:47:04.000000000
5968,2963,41372,2023-08-23 22:47:04.000000000
4235104,639,13105,2023-08-23 22:47:04.000000000
5061855,392,1734,2023-08-23 22:47:04.000000000
43577,319,27124,2023-08-23 22:47:04.000000000
828170,135,69746,2023-08-23 22:47:04.000000000
1003064,59,50133,2023-08-23 22:47:04.000000000
7655,8537,159103,2023-08-23 22:47:04.000000000
508963,4663,75106,2023-08-23 22:47:04.000000000
1681,32197,2609804,2023-08-23 22:47:04.000000000
3711385,228,3344,2023-08-23 22:47:04.000000000
10089202,403,12107,2023-08-23 22:47:52.000000000
2910116,323,2161,2023-08-23 22:47:52.000000000
2985733,831,336576,2023-08-23 22:47:52.000000000
35135,180,75503,2023-08-23 22:47:52.000000000
2646,414726,4496677,2023-08-23 22:47:52.000000000
30238039,9,13502,2023-08-23 22:47:52.000000000
12770,30894,952694,2023-08-23 22:47:52.000000000
10854663,26,23294,2023-08-23 22:47:52.000000000
157237,12746,364714,2023-08-23 22:47:52.000000000
20489,550,17484,2023-08-23 22:47:52.000000000
15630448,18,173,2023-08-23 22:47:52.000000000
701854,5708,54463,2023-08-23 22:47:52.000000000
18861876,126,3951,2023-08-23 22:47:52.000000000
2297840,624,71183,2023-08-23 22:47:52.000000000
11056,13096,1712131,2023-08-23 22:47:52.000000000
564726,348,8917,2023-08-23 22:47:52.000000000
2560251,38,258,2023-08-23 22:47:52.000000000
14631354,305,40970,2023-08-23 22:47:52.000000000
1042451,265,1793,2023-08-23 22:47:52.000000000
956827,7,7515,2023-08-23 22:47:52.000000000
30186,168,2043,2023-08-23 22:48:41.000000000
3559874,7,9737,2023-08-23 22:48:41.000000000
22208562,2173,63437,2023-08-23 22:48:41.000000000
166551,32783,285641,2023-08-23 22:48:41.000000000
27219414,54,602,2023-08-23 22:48:41.000000000
18425303,84186,265192,2023-08-23 22:48:41.000000000
784586,67,1504,2023-08-23 22:48:41.000000000
3334,14310,197616,2023-08-23 22:48:41.000000000
65384923,6,21810,2023-08-23 22:48:41.000000000
11618,3916,62011,2023-08-23 22:48:41.000000000
240179,1727,10464,2023-08-23 22:48:41.000000000
34434,402,12502,2023-08-23 22:48:41.000000000
77499,76,5422,2023-08-23 22:48:41.000000000
166340,9985,273661,2023-08-23 22:48:41.000000000
35471087,251,4896,2023-08-23 22:48:41.000000000
82426239,15,723,2023-08-23 22:48:41.000000000
2913934,27,1920,2023-08-23 22:48:41.000000000
37207749,1734,11334,2023-08-23 22:48:41.000000000
64738928,1419,193816,2023-08-23 22:48:41.000000000
27292,2098,679487,2023-08-23 22:48:41.000000000
138165,145,1802,2023-08-23 22:48:41.000000000
76507853,115,16447,2023-08-23 22:48:41.000000000
11229,4764,633725,2023-08-23 22:49:29.000000000
77158779,26,16676,2023-08-23 22:49:29.000000000
6453451,2,5589,2023-08-23 22:49:29.000000000
1557324,584,18048,2023-08-23 22:49:29.000000000
23711468,21,104,2023-08-23 22:49:29.000000000
7119929,100,783,2023-08-23 22:49:29.000000000
2922575,494,53379,2023-08-23 22:49:29.000000000
5946486,39,1263,2023-08-23 22:49:29.000000000
10592585,99,111160,2023-08-23 22:49:29.000000000
11056,13096,1712132,2023-08-23 22:49:29.000000000
146857,68,931,2023-08-23 22:49:29.000000000
4787,13092,1304507,2023-08-23 22:49:29.000000000
2503130,1363,85972,2023-08-23 22:49:29.000000000
17986422,74,300,2023-08-23 22:49:29.000000000
6615723,342,26484,2023-08-23 22:49:29.000000000
2188226,97,4430,2023-08-23 22:49:29.000000000
33278075,33,10998,2023-08-23 22:49:29.000000000
11150218,227,14899,2023-08-23 22:49:29.000000000
9185109,9,5533,2023-08-23 22:49:29.000000000
1373835,983,4957,2023-08-23 22:49:29.000000000
71558134,4,7737,2023-08-23 22:49:29.000000000
33249838,13,6686,2023-08-23 22:49:29.000000000
14628022,361,21417,2023-08-23 22:50:18.000000000
70560,693,15169,2023-08-23 22:50:18.000000000
2269862,63,35227,2023-08-23 22:50:18.000000000
89705972,4,101,2023-08-23 22:50:18.000000000
22208562,2173,63437,2023-08-23 22:50:18.000000000
44295,219,76140,2023-08-23 22:50:18.000000000
60577,82,7697,2023-08-23 22:50:18.000000000
750072,1471,157541,2023-08-23 22:50:18.000000000
157312,8782,339427,2023-08-23 22:50:18.000000000
76947396,17,6886,2023-08-23 22:50:18.000000000
4836891,7,187,2023-08-23 22:50:18.000000000
1851642,18,47402,2023-08-23 22:50:18.000000000
10841679,98,41200,2023-08-23 22:50:18.000000000
674355,896,18413,2023-08-23 22:50:18.000000000
162528,3146,224766,2023-08-23 22:50:18.000000000
1375518,72,2709,2023-08-23 22:50:18.000000000
8117,2309,554384,2023-08-23 22:50:18.000000000
147091,170,24075,2023-08-23 22:50:18.000000000
33457223,226,3355,2023-08-23 22:50:18.000000000
260295,289,154531,2023-08-23 22:50:18.000000000
29012947,10633,1436882,2023-08-23 22:51:06.000000000
2855441,585,6117,2023-08-23 22:51:06.000000000
11229,4764,633727,2023-08-23 22:51:06.000000000
11056,13096,1712137,2023-08-23 22:51:06.000000000
2539226,598,5983,2023-08-23 22:51:06.000000000
4674,17957,138192,2023-08-23 22:51:06.000000000
2684081,302,345170,2023-08-23 22:51:06.000000000
933942,344,17343,2023-08-23 22:51:06.000000000
166583,5804,84806,2023-08-23 22:51:06.000000000
47475,169,57107,2023-08-23 22:51:06.000000000
64853982,17,1491,2023-08-23 22:51:06.000000000
750072,1471,157541,2023-08-23 22:51:06.000000000
58289,313,7874,2023-08-23 22:51:06.000000000
8117,2309,554384,2023-08-23 22:51:06.000000000
496899,424,18526,2023-08-23 22:51:06.000000000
923162,104,70040,2023-08-23 22:51:06.000000000
16388,3023,436273,2023-08-23 22:51:06.000000000
2788204,377,82855,2023-08-23 22:51:06.000000000
18953334,2,36,2023-08-23 22:51:06.000000000
1344410,369,23909,2023-08-23 22:51:06.000000000
44095,64,17390,2023-08-23 22:51:54.000000000
26781,4926,108474,2023-08-23 22:51:54.000000000
11056,13096,1712140,2023-08-23 22:51:54.000000000
2727542,57,596,2023-08-23 22:51:54.000000000
928232,162,12286,2023-08-23 22:51:54.000000000
911461,551,92564,2023-08-23 22:51:54.000000000
11692984,164,87105,2023-08-23 22:51:54.000000000
58357,90,33150,2023-08-23 22:51:54.000000000
18167344,95,16169,2023-08-23 22:51:54.000000000
17877112,235,8265,2023-08-23 22:51:54.000000000
14562893,3002,294517,2023-08-23 22:51:54.000000000
33278075,33,10998,2023-08-23 22:51:54.000000000
3678,18780,174891,2023-08-23 22:51:54.000000000
18476,2123,853667,2023-08-23 22:51:54.000000000
7791736,171,46056,2023-08-23 22:51:54.000000000
146155,246,5415,2023-08-23 22:51:54.000000000
10407976,107,101392,2023-08-23 22:51:54.000000000
1681,32197,2609824,2023-08-23 22:51:54.000000000
81495477,13,848,2023-08-23 22:51:54.000000000
8967,5536,116942,2023-08-23 22:51:54.000000000
61400,532,10498,2023-08-23 22:52:44.000000000
14606618,64,59389,2023-08-23 22:52:44.000000000
2747538,443,7581,2023-08-23 22:52:44.000000000
137699,10,1814,2023-08-23 22:52:44.000000000
143338,52,5304,2023-08-23 22:52:44.000000000
223659,212,24598,2023-08-23 22:52:44.000000000
19073712,10,231,2023-08-23 22:52:44.000000000
1127732,222,42951,2023-08-23 22:52:44.000000000
164376,6541,304823,2023-08-23 22:52:44.000000000
107676,348,12224,2023-08-23 22:52:44.000000000
310140,2820,50615,2023-08-23 22:52:44.000000000
4828770,79,1058,2023-08-23 22:52:44.000000000
64863800,113,31527,2023-08-23 22:52:44.000000000
81886402,1690,31048,2023-08-23 22:52:44.000000000
10583513,104,72942,2023-08-23 22:52:44.000000000
11056,13096,1712141,2023-08-23 22:52:44.000000000
24791870,34,2687,2023-08-23 22:52:44.000000000
44295,219,76140,2023-08-23 22:52:44.000000000
15248569,15339,488157,2023-08-23 22:52:44.000000000
2279709,65,749,2023-08-23 22:52:44.000000000
211135,68,3951,2023-08-23 22:52:44.000000000
37697,865,8172,2023-08-23 22:53:33.000000000
65613712,18,1493,2023-08-23 22:53:33.000000000
2275518,49,10241,2023-08-23 22:53:33.000000000
2503130,1363,85972,2023-08-23 22:53:33.000000000
12618960,59,61469,2023-08-23 22:53:33.000000000
59226,1557,68003,2023-08-23 22:53:33.000000000
2739771,54,885,2023-08-23 22:53:33.000000000
2721914,1163,47203,2023-08-23 22:53:33.000000000
11506900,617,26688,2023-08-23 22:53:33.000000000
35475885,118,71949,2023-08-23 22:53:33.000000000
89555972,1,717,2023-08-23 22:53:33.000000000
5235,12457,2148015,2023-08-23 22:53:33.000000000
890145,1850,204545,2023-08-23 22:53:33.000000000
3560604,53,4877,2023-08-23 22:53:33.000000000
1633103,134,36525,2023-08-23 22:53:33.000000000
545751,142,100341,2023-08-23 22:53:33.000000000
18976498,143,6819,2023-08-23 22:53:33.000000000
96157285,5,65,2023-08-23 22:53:33.000000000
10412396,216,10183,2023-08-23 22:53:33.000000000
33264,1501,40895,2023-08-23 22:53:33.000000000
13229222,58,15640,2023-08-23 22:53:33.000000000
80562303,4,92,2023-08-23 22:54:21.000000000
74702276,12,5282,2023-08-23 22:54:21.000000000
108488,902,8397,2023-08-23 22:54:21.000000000
1262,65967,2108791,2023-08-23 22:54:21.000000000
93198658,3,2371,2023-08-23 22:54:21.000000000
2615606,42,646,2023-08-23 22:54:21.000000000
42404250,3,263,2023-08-23 22:54:21.000000000
28053,13640,51153,2023-08-23 22:54:21.000000000
80298786,14,291,2023-08-23 22:54:21.000000000
593020,172,33763,2023-08-23 22:54:21.000000000
9070,10100,108772,2023-08-23 22:54:21.000000000
19161365,22,1019,2023-08-23 22:54:21.000000000
4363181,10,52,2023-08-23 22:54:21.000000000
7260,1200,196451,2023-08-23 22:54:21.000000000
39930,107,38959,2023-08-23 22:54:21.000000000
18102043,42554,78893,2023-08-23 22:54:21.000000000
166264,506,56941,2023-08-23 22:54:21.000000000
166572,27561,411580,2023-08-23 22:54:21.000000000
9667,4573,35306,2023-08-23 22:54:21.000000000
8847,3232,6576,2023-08-23 22:54:21.000000000
1359624,1200,46953,2023-08-23 22:54:21.000000000
1958316,525,131371,2023-08-23 22:55:10.000000000
23554,2322,16382,2023-08-23 22:55:10.000000000
2645,3773,94485,2023-08-23 22:55:10.000000000
10797668,1803,30300,2023-08-23 22:55:10.000000000
1550138,4816,260390,2023-08-23 22:55:10.000000000
8117,2309,554385,2023-08-23 22:55:10.000000000
1417153,58,42851,2023-08-23 22:55:10.000000000
91447303,3172,526021,2023-08-23 22:55:10.000000000
36122695,947,34425,2023-08-23 22:55:10.000000000
4030966,167,4634,2023-08-23 22:55:10.000000000
164459,531,4074,2023-08-23 22:55:10.000000000
36179045,4,61,2023-08-23 22:55:10.000000000
67155308,8079,33580,2023-08-23 22:55:10.000000000
2058906,1034,156085,2023-08-23 22:55:10.000000000
75665756,54,8467,2023-08-23 22:55:10.000000000
1372291,42,17265,2023-08-23 22:55:10.000000000
79793496,6,758,2023-08-23 22:55:10.000000000
890145,1850,204546,2023-08-23 22:55:10.000000000
1681,32197,2609833,2023-08-23 22:55:10.000000000
766876,772,353077,2023-08-23 22:55:10.000000000
1264,3542,130902,2023-08-23 22:55:59.000000000
80298786,14,291,2023-08-23 22:55:59.000000000
165697,9852,319488,2023-08-23 22:55:59.000000000
4030966,167,4634,2023-08-23 22:55:59.000000000
45068,3293,49429,2023-08-23 22:55:59.000000000
3556,14157,537086,2023-08-23 22:55:59.000000000
32727,1004,22003,2023-08-23 22:55:59.000000000
612636,1617,11121,2023-08-23 22:55:59.000000000
9765,4221,40328,2023-08-23 22:55:59.000000000
21738,1299,36138,2023-08-23 22:55:59.000000000
10599076,297,94000,2023-08-23 22:55:59.000000000
4787,13092,1304521,2023-08-23 22:55:59.000000000
19534,1092,70614,2023-08-23 22:55:59.000000000
1247220,529,77334,2023-08-23 22:55:59.000000000
3730982,30,7827,2023-08-23 22:55:59.000000000
30490,1358,19730,2023-08-23 22:55:59.000000000
3476,10095,3374605,2023-08-23 22:55:59.000000000
11056,13096,1712152,2023-08-23 22:55:59.000000000
3612137,715,6029,2023-08-23 22:55:59.000000000
9814,950,49617,2023-08-23 22:56:47.000000000
1373835,983,4957,2023-08-23 22:56:47.000000000
9415689,200,2117,2023-08-23 22:56:47.000000000
9217002,41,1447,2023-08-23 22:56:47.000000000
123034,417,7538,2023-08-23 22:56:47.000000000
25012883,692,21498,2023-08-23 22:56:47.000000000
22026,4321,131419,2023-08-23 22:56:47.000000000
2474489,64,6223,2023-08-23 22:56:47.000000000
17560,7267,128469,2023-08-23 22:56:47.000000000
68791547,7,996,2023-08-23 22:56:47.000000000
1104359,80708,6681100,2023-08-23 22:56:47.000000000
11506900,617,26688,2023-08-23 22:56:47.000000000
14100,138,81514,2023-08-23 22:56:47.000000000
4097,11847,371984,2023-08-23 22:56:47.000000000
11229,4764,633736,2023-08-23 22:56:47.000000000
6575603,118,174663,2023-08-23 22:56:47.000000000
3966490,22,6158,2023-08-23 22:56:47.000000000
1742506,463,115983,2023-08-23 22:56:47.000000000
16200547,18,650,2023-08-23 22:56:47.000000000
1353,567835,13593150,2023-08-23 22:57:36.000000000
11056,13096,1712156,2023-08-23 22:57:36.000000000
2403625,219,55826,2023-08-23 22:57:36.000000000
1681,32197,2609837,2023-08-23 22:57:36.000000000
89687784,3,139,2023-08-23 22:57:36.000000000
18476,2123,853674,2023-08-23 22:57:36.000000000
79051283,5,223,2023-08-23 22:57:36.000000000
1093822,1152,6712,2023-08-23 22:57:36.000000000
3779159,69,71759,2023-08-23 22:57:36.000000000
5090924,180,1059,2023-08-23 22:57:36.000000000
